id,timestamp,combined_elec_kwh,combined_heat_kwh,combined_cop,combined_data_length,combined_elec_mean,combined_heat_mean,combined_flowT_mean,combined_returnT_mean,combined_outsideT_mean,combined_roomT_mean,combined_prc_carnot,running_elec_kwh,running_heat_kwh,running_cop,running_data_length,running_elec_mean,running_heat_mean,running_flowT_mean,running_returnT_mean,running_outsideT_mean,running_roomT_mean,running_prc_carnot,space_elec_kwh,space_heat_kwh,space_cop,space_data_length,space_elec_mean,space_heat_mean,space_flowT_mean,space_returnT_mean,space_outsideT_mean,space_roomT_mean,space_prc_carnot,water_elec_kwh,water_heat_kwh,water_cop,water_data_length,water_elec_mean,water_heat_mean,water_flowT_mean,water_returnT_mean,water_outsideT_mean,water_roomT_mean,water_prc_carnot,cooling_elec_kwh,cooling_heat_kwh,cooling_cop,cooling_data_length,cooling_elec_mean,cooling_heat_mean,cooling_flowT_mean,cooling_returnT_mean,cooling_outsideT_mean,cooling_roomT_mean,cooling_prc_carnot,combined_cooling_kwh,combined_starts,combined_starts_per_hour,from_energy_feeds_elec_kwh,from_energy_feeds_heat_kwh,from_energy_feeds_cop,quality_elec,quality_heat,quality_flowT,quality_returnT,quality_outsideT,quality_roomT,error_air,error_air_kwh,unit_rate_agile,unit_rate_cosy,unit_rate_go,userid,published,last_updated,location,installer_name,installer_url,url,share,hp_model,hp_type,hp_output,refrigerant,dhw_method,cylinder_volume,dhw_coil_hex_area,new_radiators,old_radiators,fan_coil_radiators,UFH,hydraulic_separation,flow_temp,flow_temp_typical,wc_curve,freeze,zone_number,space_heat_control_type,dhw_control_type,dhw_target_temperature,legionella_frequency,legionella_target_temperature,property,floor_area,heat_demand,heat_loss,age,insulation,electricity_tariff,electricity_tariff_type,electricity_tariff_unit_rate_all,electricity_tariff_unit_rate_hp,solar_pv_generation,solar_pv_self_consumption,solar_pv_divert,battery_storage_capacity,electric_meter,heat_meter,metering_inc_boost,metering_inc_central_heating_pumps,metering_inc_brine_pumps,metering_inc_controls,notes,mid_metering,kwh_m2,design_temp,water_heat_demand,EPC_spaceheat_demand,EPC_waterheat_demand,heatgeek,indoor_temperature,betateach,emoncmsorg_userid,installer_logo,ultimaterenewables,heatingacademy,youtube,data_flag,data_flag_note,hp_max_output,measured_base_DT,measured_design_DT,measured_heat_loss,measured_heat_loss_range,hp_max_output_test,volumiser,legionella_immersion,metering_inc_immersion,uses_backup_heater,metering_inc_secondary_heating_pumps,weighted_average_flow_minus_outside,measured_mean_flow_temp_coldest_day,measured_max_flow_temp_coldest_day,measured_outside_temp_coldest_day,measured_emitter_spec,measured_system_volume,weighted_average_ideal_carnot,weighted_flow_temp
286,False,1107.26,3917.1,3.5376515000993445,5368930,829.423,2885.08,37.6953,34.0023,6.14554,21.0411,48.7009,1100.99,3906.34,3.5480249593547626,4230660,1000.15,3476.82,39.0069,35.0361,6.01525,21.0334,48.5959,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,47.253,402,0.2695509161043262,1574.08,5634.42,3.5795004065867047,98.9496,69.0733,69.0733,69.0733,99.9537,99.0572,210,0.0620658,23.0,23.0,24.7,321,1,1729116981,Leicester,Jason Holme,https://holmeplumbingandheatingltd.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=fed7d8b2c04fe55cfb309cae7138b2b6,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,150,0.0,1,0,0,0,None,35.0,30,0.6,Glycol/water mixture,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,44.0,Weekly,60,Bungalow,100.0,15264,0.0,1900 to 1939,Solid walls,,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,,-3.0,2972,0,0,1,1,,0,holmeplumbingandheatingltd.png,0,0,,0,,6.8,4.0,23.0,3.5,0.5,0.0,0,0,0,0,0,27.4129,34.23,34.5,-2.26,0.0,0,0.0,35.2665
284,False,1622.76,7283.26,4.488192955212108,7679270,934.666,3972.13,30.345900000000004,27.529300000000003,7.269879999999999,19.2671,50.9531,1613.76,7253.65,4.494875322228832,5677900,1074.7,4698.16,31.715800000000005,28.4364,7.20498,19.2504,50.7401,635.224,2906.97,4.576291198065563,2375790,990.751,4452.13,31.5339,28.4247,6.32769,19.7184,51.7821,100.397,371.935,3.7046425690010656,230360,1631.84,5952.24,38.3197,33.7621,7.10766,19.4856,48.08319999999999,0.0,0.0,,0,,,,,,,,104.467,521,0.24424196570767795,1634.71,7435.0,4.548207327293526,99.0626,98.8002,98.8002,98.8002,99.9537,93.7015,0,0.0,23.4,21.8,25.0,172,1,1722561773,Woodley,Urban Plumbers,https://www.urbanplumbers.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=f5014c27ff67add441f62c60c5e67e7e,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,300,2.0,1,0,0,1,None,40.0,28,0.5,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,0.0,Weekly,70,Detached,175.0,15000,7.5,1940 to 1982,"Fully insulated walls, floors and loft",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,0,,1,,-2.0,5000,15000,5000,1,1,,0,urbanplumbers.png,0,1,https://www.youtube.com/channel/UCWDa_bhiU5Vz-Xw487IQdZw,0,,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
282,False,1879.26,7973.96,4.24313825654779,7700410,1039.65,4183.2,31.5006,28.6597,6.77883,21.8168,48.498,1870.41,7971.13,4.261701979779835,7052430,1068.11,4340.649999999999,31.7327,28.7891,6.67921,21.806,48.4809,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,158.916,194,0.09069646940877174,1881.3,8141.0,4.327326848455855,99.0899,99.0277,99.0277,99.0277,99.9537,80.3936,0,0.0,22.4,22.7,23.6,319,1,1732219775,"Longframlington, Northumberland",Greenhome Heating,https://greenhomeheating.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=3107c15e018ae9d8eb37412fa1c58446,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,250,3.0,1,1,0,1,None,40.0,0,0.3,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,45.0,Weekly,67,Detached,190.0,12,7.0,2012 or newer,"Fully insulated walls, floors and loft",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,1,1,New build house,1,,-4.27,4,0,0,1,1,https://open.spotify.com/episode/5abHotORW9qvOAWvVD8VBo?si=6miCYZutRZuPg0vrw-ea5g,0,greenhomeheating.png,0,0,https://www.youtube.com/@greenhomeheatingltd,0,,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
281,False,2635.79,8684.31,3.2947655162209433,7187440,1532.06,4892.17,34.1898,30.4505,8.61909,19.7588,40.8127,2619.38,8654.73,3.304113950629538,3126830,3058.0,10069.6,38.27,34.0,8.54537,19.6831,40.6465,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,123.6,635,0.31805482897944193,2635.97,8832.0,3.3505692401658593,99.0341,99.0331,99.0331,99.0331,99.9504,65.5414,0,0.0,24.7,23.2,26.7,297,1,1727346582,Middlesex,Mylo Energy,https://myloenergy.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=01b935ab28c7cb272879d3f4fe637357,1,Vaillant Arotherm+,Air Source,12.0,R290,Cylinder with plate heat exchanger,0,0.0,0,1,0,1,Buffer,40.0,0,0.0,Anti-freeze valves,3,Weather compensation with a little room influence,Twice daily scheduled heat up of tank,60.0,Weekly,70,Detached,245.0,20221,12.81,2012 or newer,"Fully insulated walls, floors and loft",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,1,,1,83,-2.0,5639,0,0,1,1,,0,myloenergy.png,0,1,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
280,False,1067.23,5279.94,4.947330940846864,7692470,582.806,2798.96,30.308500000000002,28.287699999999997,8.85723,21.9464,51.5584,1050.4,5224.74,4.974047981721249,4862950,780.315,3875.53,31.557800000000004,28.776400000000002,8.66323,21.9317,51.0478,898.925,4579.14,5.094017854659733,4482880,727.193,3685.8,31.0124,28.3671,8.39268,21.9163,51.6138,151.475,645.597,4.262069648456841,380070,1436.23,6167.45,38.3759,33.9368,11.2966,22.1006,47.3551,0.0,0.0,,0,,,,,,,,35.495,825,0.3860918534618919,1067.88,5326.0,4.987451773607521,98.9256,98.9614,98.9614,98.9614,98.6344,98.9891,0,0.0,23.5,21.6,24.9,304,1,1727339395,"Taunton, Somerset",Rickman Heat,https://www.rickmanheat.com/,https://emoncms.org/app/view?name=MyHeatpump&readkey=fa19b380a851334879a035ce7e5865b8,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,300,6.0,1,0,0,1,None,40.0,0,0.55,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,45.0,Disabled,55,Detached,166.0,16154,8.13,1940 to 1982,"Cavity wall, plus some loft insulation",Octopus Agile / Cosy,Variable half hourly,12,,10000,70,0,30,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,In service date 25th June 2024,1,107,-2.29,4661,0,0,1,1,,0,,0,0,,0,,8.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,43.68,0.0,0.0,0.0,0,0.0,0.0
279,False,1060.15,4081.96,3.8503607980002825,7698460,658.08,2498.77,26.8167,23.2773,7.96249,20.1795,46.2906,1038.53,4083.74,3.9322311343918805,2823940,1340.36,5257.05,33.416,28.8394,7.95219,20.3674,46.3093,883.591,3709.59,4.198311209598106,2615050,1230.18,5168.74,32.819,28.1325,7.85762,20.379,47.3024,154.936,374.159,2.4149261630608767,208890,2745.86,7174.63,41.7037,38.0884,8.91004,20.2347,38.9742,0.0,0.0,,0,,,,,,,,78.07,684,0.3198561790280134,1061.81,4087.73,3.849775383543195,99.0071,99.0071,99.0071,99.0071,99.0071,99.0071,13260,11.4514,20.9,20.2,25.0,313,1,1733602159,"London, UK",Octopus Energy Services,https://octopus.energy/get-a-heat-pump,https://emoncms.org/app/view?name=MyLondonHeatpump&readkey=7fb4abaf79236015ca658aa8031a0e9a,1,Daikin Altherma 3,Air Source,11.0,R32,Cylinder with coil,300,0.0,1,1,0,0,None,50.0,0,0.0,Anti-freeze valves,1,Weather compensation with simple set point control,Daily scheduled heat up of tank,43.0,Weekly,60,Mid-terrace,180.0,11940,10.598,Pre-1900,Some insulation in walls and loft,Octopus Agile,Variable half hourly,18,,0,0,0,0,Other electricity meter,Heat pump integration,0,1,0,1,EDLA16DA3V3,0,66,0.0,2332,11940,2332,0,1,,0,octopus.png,0,0,,0,,16.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,35.0,0,0.0,0.0
278,False,1357.57,6690.97,4.928637197345257,7707380,721.0599999999998,3458.92,28.8179,26.906200000000002,7.502110000000001,19.3952,53.4128,1321.23,6684.96,5.059648963465861,4020110,1182.43,6025.679999999999,31.2746,28.3064,7.39937,19.3861,53.369200000000006,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,21.007,1259,0.5880597557146527,1357.56,6693.22,4.930330887769234,99.1174,99.1211,99.1211,99.1211,99.9537,97.9632,0,0.0,23.6,22.8,23.8,2,1,1718810012,Gwynedd,Bespoke Energy Solutions,https://bespokeenergysolutions.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=5f77aee3a3079c38a1f7e2d4c20d4443,1,Vaillant Arotherm+,Air Source,10.0,R290,Cylinder with coil,200,3.0,1,0,0,0,None,43.0,0,0.6,Anti-freeze valves,1,Weather compensation with a little room influence,Daily scheduled heat up of tank,45.0,,0,Detached,184.0,13400,7.5,1983 to 2011,Some insulation in walls and loft,Octopus Agile,Variable half hourly,15,,0,0,0,4,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,Installed by https://bespokeenergysolutions.co.uk for https://www.hafodrenewables.co.uk,1,73,-3.0,3000,0,0,0,1,,0,bespokeenergysolutions.jpg,0,0,,0,,10.7,4.2,23.0,6.99,0.7,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
277,False,2380.65,10836.0,4.551698065654338,7696290,1378.7,5887.39,26.625800000000005,24.2165,6.960369999999999,19.0858,50.249,2369.48,10806.9,4.560874115839762,4552370,1901.34,8596.26,29.811600000000002,26.319,6.81208,19.0499,50.10390000000001,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,245.914,367,0.17166712792787175,2383.34,11090.2,4.653217753237054,98.9752,98.9747,98.9747,98.9747,99.9537,84.8392,0,0.0,21.7,23.4,21.4,309,1,1723009305,York,John Wood,https://www.johnwoodplumbing.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=b8b8ec2583b28afcbbff8992760857cd,1,Vaillant Arotherm+,Air Source,12.0,R290,Cylinder with coil,300,6.0,1,0,0,1,None,35.0,40,0.0,Anti-freeze valves,0,"Pure weather compensation, no room influence",Manual control of tank temperature,50.0,Weekly,70,Detached,212.0,0,5.0,1900 to 1939,Some insulation in walls and loft,,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,Heat geek cylinder ,1,0,-3.7,0,0,0,1,0,,0,johnwoodplumbing.png,0,1,,0,,13.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
276,False,1775.71,8396.09,4.728300229204093,7544330,918.429,4316.91,34.345,30.485,7.615,,55.6457,1754.12,8315.62,4.740622078307072,6252400,1029.9,4872.42,35.18,30.8896,7.52795,,55.2062,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,65.46,1497,0.7143377874509731,1777.54,8553.93,4.812229260663614,97.0321,98.7591,98.7591,98.7591,98.3338,0.0,0,0.0,22.9,22.5,24.2,93,1,1733938221,Machynlleth,John Cantor,https://heatpumps.co.uk,https://emoncms.org/app/view?name=Ecodan6&readkey=86b03ab328f524c7f1e1d2aec35fb090,1,Mitsubishi Ecodan,Air Source,6.0,R32,Cylinder with coil,170,3.0,1,0,0,0,None,40.0,34,0.0,Central heat pump water circulation,6,Manual flow temperature control,Automatic top up of tank if temperature drops by 6-10C,51.0,Disabled,0,End-terrace,300.0,0,0.0,Pre-1900,Solid walls,,On peak & Off peak,18,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,PUZ-WM60VAA with updated firmware - This is a large irregularly used building that also uses considerable wood-stove input in winter. The average temperature is relatively low,1,0,-2.0,0,0,0,0,0,,0,heatpumps.png,0,0,,0,,6.0,0.0,0.0,0.0,0.0,5.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
275,False,980.942,4143.77,4.224276256904078,7690340,591.832,2374.22,27.497,25.4944,5.11761,20.8072,46.3852,970.477,4016.03,4.138202141833347,5649780,656.309,2661.8,27.9753,25.7601,4.69559,20.7677,45.1693,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.8648,5.4853,6.342853839037927,6290,494.9,3139.4,16.51,19.47,16.09,21.66,,91.128,497,0.23265551328029707,981.228,4145.78,4.225093454324581,98.9532,99.0226,98.9547,98.942,99.0125,99.0102,920,0.412744,22.8,22.7,23.9,305,1,1734862395,"Yvoir, Belgium",Self-Install,,https://emoncms.org/app/view?name=Arotherm55&readkey=cf5de42a808d52683599b86327293092,1,Vaillant Arotherm+,Air Source,5.0,R290,None,0,0.0,1,0,0,1,None,32.0,28,0.25,Anti-freeze valves,1,"Pure weather compensation, no room influence",Not applicable,0.0,,0,Detached,270.0,14000,9.0,2012 or newer,"Fully insulated walls, floors and loft",Engie Drive Variable,Single fixed rate,0.06,,15000,100,0,0,Other Modbus/MBUS meter (class 1),Heat pump integration,0,1,0,1,"Cooling Mode activated - Vaillant Ecotec Pro 25 kW in // ( limited to 12kW ) in sleeping mode during this first winter, let's see how low I can go with the HP - Some wood fires in the evening if really cold outside (you'll see inside temp increasing and T demand lowering if this happen)- DHW 300L Vaillant Arostor VWL B 290/4 at 50° not connected to the HP -  ebusd > MQTT > HA > emoncms (temp sensors calibrated) - polling rate ok since 01/11/2024",0,48,-2.0,0,0,0,0,1,,0,,0,0,https://www.youtube.com/watch?v=JCsPgmUYTEc&list=PLFEBoKGV6ZjYLlrpIebwL2GuxOYa1gkkj,0,No data available ,6.8,-3.0,20.0,9.0,0.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0
272,False,1741.31,6526.45,3.748011554519299,7695400,941.912,3405.68,33.8215,31.2224,6.43455,22.0905,46.7906,1706.22,6494.71,3.806490370526661,5564400,1118.08,4233.31,35.0175,31.734699999999997,6.3731,22.052900000000005,46.5595,1446.06,5652.49,3.9088903641619295,4994180,1063.09,4112.27,34.2322,30.994299999999996,6.214629999999999,22.0332,46.994400000000006,260.153,842.217,3.237391073714314,570220,1676.04,5463.840000000001,42.0907,38.3259,7.47973,22.1574,44.0602,0.0,0.0,,0,,,,,,,,96.685,560,0.26197468617615716,1742.46,6713.0,3.8525991988338326,98.9648,98.9634,98.9634,98.9634,99.9537,98.9656,0,0.0,22.5,22.7,24.5,81,1,1729786280,Shetland,A J Pottinger,https://www.ajpottinger.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=27b002b202f630e13fd1c01a269ca89d,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,400,6.0,0,1,0,1,Buffer,45.0,0,0.7,Anti-freeze valves,2,Weather compensation with a little room influence,Daily scheduled heat up of tank,50.0,Disabled,0,Detached,278.0,18877,0.0,Pre-1900,"Fully insulated walls, floors and loft",OVO Vaillant,Single fixed rate,26.57,,3300,100,1,10,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,1,,1,68,-3.0,4776,0,0,1,1,,0,ajpottinger.png,0,0,,0,,8.4,4.0,23.0,5.5,0.5,0.0,1,0,0,0,1,30.4273,43.29,45.3,-2.31,0.0,0,8.28257,36.1781
269,False,823.439,2991.21,3.632582377079541,7601250,485.511,1763.71,29.718300000000003,27.5337,6.88089,,41.0594,811.498,2964.33,3.6529110361331756,4603640,641.341,2359.52,31.2952,28.654499999999995,6.822359999999999,,40.7476,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,31.801,645,0.30547607301430685,830.234,1840.23,2.216519679993833,98.1912,97.7524,97.7524,97.7524,99.1667,0.0,350860,101.483,21.7,22.2,25.4,301,1,1727346532,Altrincham,Dan Bailey Hohm Ltd,https://heatmyhohm.com/,https://emoncms.org/app/view?name=MyHeatpump&readkey=d4a7ed2bf2cf8ff82024b74b57731bc5,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,200,1.4,1,0,0,0,None,40.0,27,0.4,Anti-freeze valves,1,"Pure weather compensation, no room influence",Twice daily scheduled heat up of tank,42.0,Disabled,60,Detached,120.0,0,5.8,1983 to 2011,"Cavity wall, plus some loft insulation",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,0,-3.0,0,0,0,1,0,,0,heatmyhohm.png,0,1,,0,,5.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
267,False,1748.19,7984.49,4.567289596668554,7696890,879.697,3955.64,36.7136,32.4285,6.62815,,104.90700000000001,1748.08,7908.93,4.524352432382957,5988060,1090.78,4881.630000000001,37.0908,32.3971,6.60105,,103.826,1248.35,6089.92,4.878375455601394,4732860,1011.3,4826.56,39.2764,33.0574,6.40052,,62.9635,499.734,1819.01,3.639956456835036,1255200,1437.79,5237.2300000000005,28.9513,30.0166,7.29353,,773.445,0.0,0.0,,0,,,,,,,,23.637,1128,0.5275897148068895,1750.38,8016.0,4.5795770061358105,99.0201,98.9832,98.9832,98.9832,99.9537,0.0,0,0.0,22.7,22.8,24.6,81,1,1729786321,Shetland,A J Pottinger,https://www.ajpottinger.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=3b76bfd3dc810d0f9f12c01ca82c650f,1,Stiebel Eltron WPE-I 12 HK 230 Premium,Ground Source,12.0,R454C,Cylinder with coil,300,0.0,0,1,0,1,Buffer,45.0,0,0.0,Not applicable,2,Weather compensation with a little room influence,Automatic top up of tank if temperature drops by 3-6C,50.0,Disabled,0,Detached,319.0,0,0.0,2012 or newer,"Fully insulated walls, floors and loft",,Single fixed rate,26.57,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,1,1,,1,0,-3.0,0,28909,2147,1,1,,0,ajpottinger.png,0,0,,0,,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
266,False,1781.69,5753.69,3.2293440497505173,7705320,1053.83,3209.86,32.1289,27.1498,7.00103,19.8045,48.570899999999995,1777.82,5738.11,3.2276102192572926,3444300,2006.39,6320.25,43.7713,35.722,6.89609,19.9687,48.443799999999996,1759.69,5706.94,3.243150782240053,3414020,2008.48,6351.13,43.7804,35.7075,6.87417,19.9714,48.6374,18.1294,31.1672,1.7191523161273954,30280,2752.16,6149.72,53.0753,45.4955,11.7127,19.3901,33.6647,0.0,0.0,,0,,,,,,,,162.438,1149,0.5368239086760835,1789.7,5937.0,3.317315751243225,99.0908,99.0908,99.0908,99.0908,99.9537,99.1013,7440,6.49183,27.8,25.2,27.0,285,1,1719855129,Runcorn ,Self-install,,https://emoncms.org/app/view?name=Myheatpump&readkey=d83f99d58205df03392e70867fa5e486,1,Samsung Gen 7,Air Source,8.0,R290,Cylinder with coil,210,0.0,0,1,0,0,None,55.0,0,0.0,Anti-freeze valves,1,Weather compensation with simple set point control,Manual control of tank temperature,63.0,Disabled,0,Semi-detached,152.0,0,0.0,1983 to 2011,"Fully insulated walls, floors and loft",Octopus ,On peak & Off peak,7.5,,3838,85,1,30,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,Self install house has 21 radiators 10mm pipes of 22mm flow and returns ,1,0,0.0,0,10166,2281,0,1,,0,,0,0,,0,,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
265,False,475.465,1948.16,4.097378355925253,7593180,288.753,1145.21,30.5459,29.6458,8.20221,20.2424,46.6156,466.977,1908.32,4.086539594027115,3296790,516.528,2127.32,33.0046,31.2972,7.74047,20.2588,45.6597,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,23.333,1165,0.5523377557228987,485.534,2013.0,4.145950644033167,97.6839,97.6487,97.6487,97.6487,99.9537,97.6893,0,0.0,22.1,21.7,23.3,295,1,1722295802,Bricket Wood,Active Heating And Renewables,https://active-renewables.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=724ee8debffa2be3ae1293a1d336b3da,1,Viessmann Vitocal 151A,Air Source,4.0,R290,Cylinder with coil,180,2.4,0,1,0,0,None,45.0,10,0.4,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,50.0,Weekly,65,End-terrace,108.0,0,0.0,2012 or newer,"Fully insulated walls, floors and loft",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,0,0,0,indoor controls and primary pump not included,1,0,-2.0,0,3339,1831,1,1,,0,active-renewables.png,0,0,,0,,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
264,False,645.508,3279.82,5.080990475718349,7705720,401.505,2012.0000000000002,24.8129,23.1618,6.386629999999999,17.6005,53.2886,621.153,3249.9,5.232044278945767,3184320,710.265,3714.1600000000003,27.6703,25.0718,6.0408,17.5572,52.8157,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,31.415,984,0.45971044886136536,645.931,3312.0,5.1274826568162855,99.0969,99.096,99.096,99.096,99.9537,98.8035,0,0.0,22.7,21.5,24.5,295,1,1717717990,St Albans,Active Heating And Renewables,https://active-renewables.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=8b1a1185c4685c0e60e5147239173583,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,250,2.4,1,1,0,0,None,45.0,40,0.5,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,50.0,Disabled,65,Semi-detached,198.0,0,8.27,1940 to 1982,"Cavity wall, plus some loft insulation",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,0,-2.0,0,0,0,1,1,,0,active-renewables.png,0,0,,0,,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
263,False,1254.67,4436.6,3.536069245299561,7694630,724.313,2495.7,33.8622,32.7069,7.938810000000001,,45.6438,1184.47,4430.96,3.7408798872069364,4052240,1056.12,3969.0599999999995,35.5678,33.4083,7.674680000000001,,45.5857,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,54.296,745,0.3485547713145401,1247.34,4515.0,3.619702727403916,98.9893,98.9538,98.9538,98.9538,99.9537,0.0,1200,0.286387,23.8,23.0,24.5,214,1,1717718263,"Heathfield, East-Sussex",Oakfield Heating,https://oakfieldheating.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=8198c76aabc1372df5ed135c2fdbd8e3,1,Viessmann Vitocal 151A,Air Source,10.0,R290,Cylinder with coil,190,0.0,1,0,0,1,Buffer,35.0,0,0.0,Central heat pump water circulation,2,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,52.0,Disabled,0,Semi-detached,140.0,0,0.0,1900 to 1939,"Fully insulated walls, floors and loft",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,1,,1,0,-3.36,0,0,0,1,1,,0,oakfieldheating.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
